0.0386538,0.179457,-0.0445136,0.0010204,0.000959503,-0.00375994,9.81,0.180402,-0.139482,-0.18428,-0.159501,20.1817771293208,100.90829210426,-27.5125793918353,91.1186488909796
0.0386567,0.179462,-0.0445232,0.00101676,0.000989152,-0.00378832,9.81,0.1804,-0.139486,-0.184279,-0.159505,25.955823208101,107.902443759392,-33.2229521104201,98.4433732459502
0.0386567,0.179462,-0.0445232,0.00101676,0.000989152,-0.00378832,9.81,0.180399,-0.139487,-0.184279,-0.159506,31.1437691756779,113.862752692875,-38.4555900082428,104.935203306965
0.0386572,0.179463,-0.0445252,0.00101617,0.000987851,-0.00380687,9.81,0.180398,-0.139488,-0.184278,-0.159507,35.4543915142967,118.364942594827,-42.8890719847774,110.157427908103
0.0386571,0.179476,-0.0445204,0.000539562,0.013665,0.00442497,9.81,0.180398,-0.139492,-0.184279,-0.159505,38.7246210848845,121.159036132991,-46.3081127030472,113.833976874103
0.0386555,0.1795,-0.0445124,-0.000307567,0.0238029,0.00748636,9.81,0.180403,-0.139559,-0.184275,-0.159573,40.9275065396552,122.196132922572,-48.6319480728133,115.884330266932
0.0386481,0.179577,-0.0444739,-0.00268329,0.0441458,0.021335,9.81,0.180412,-0.139636,-0.184295,-0.159649,42.1634168385203,121.614615041488,-49.9129914725469,116.411298460953
0.0386481,0.179577,-0.0444739,-0.00268329,0.0441458,0.021335,9.81,0.180412,-0.139639,-0.184265,-0.159652,42.6327278334308,119.693443699407,-50.3092230094897,115.661227791317
0.0386363,0.179693,-0.0444123,-0.0048457,0.0636368,0.0333535,9.81,0.180427,-0.139753,-0.18425,-0.159767,42.5904039080847,116.794769073793,-50.050549405748,113.972259927334
0.0386363,0.179693,-0.0444123,-0.0048457,0.0636368,0.0333535,9.81,0.180427,-0.139753,-0.18425,-0.159767,42.2989374041146,113.29870496151,-49.3947316751694,111.71018284454
0.0386209,0.179847,-0.0443284,-0.00663853,0.0815775,0.0441668,9.81,0.180475,-0.139833,-0.184247,-0.159829,41.9855568795779,109.547132277004,-48.5868513350344,109.211161194763
0.0386209,0.179847,-0.0443284,-0.00663853,0.0815775,0.0441668,9.81,0.180446,-0.139903,-0.184229,-0.159918,41.811515922799,105.804773964591,-47.8241752079192,106.735956600135
0.0386121,0.179936,-0.0442795,-0.00729458,0.0898322,0.0484625,9.81,0.180458,-0.13999,-0.184217,-0.160005,41.8566163208303,102.245714185429,-47.2418725294095,104.455083781256
0.0386029,0.180033,-0.0442283,-0.00774162,0.0974874,0.0506737,9.81,0.18045,-0.140001,-0.184226,-0.159995,42.1217292698108,98.9575031710346,-46.9128566656458,102.449881017264
0.0385934,0.180138,-0.0441737,-0.00813893,0.104752,0.0541007,9.81,0.180482,-0.140187,-0.184192,-0.160203,42.5455068468828,95.960729460738,-46.8473745412857,100.72648409561
0.0385726,0.180367,-0.0440418,-0.00922193,0.118591,0.0676861,9.81,0.18051,-0.140412,-0.184163,-0.160431,43.0272357097544,93.235515205025,-47.015770881883,99.2444877635724
0.0385726,0.180367,-0.0440418,-0.00922193,0.118591,0.0676861,9.81,0.18051,-0.140412,-0.184163,-0.160431,43.4595570177583,90.7429987082107,-47.3584398854102,97.9395074104031
0.0385509,0.180622,-0.0438904,-0.00974412,0.13038,0.0775282,9.81,0.180467,-0.140662,-0.184068,-0.160542,43.7502694784234,88.4440832239447,-47.8094609931297,96.7455657104696
0.0385397,0.180757,-0.0438066,-0.00991286,0.136048,0.0797043,9.81,0.180527,-0.140677,-0.184146,-0.160667,43.8446377213322,86.3028993199096,-48.2934959029681,95.598571548022
0.0385397,0.180757,-0.0438066,-0.00991286,0.136048,0.0797043,9.81,0.180602,-0.140678,-0.184145,-0.160667,43.7332735796928,84.2861092442502,-48.7441665839049,94.4421429651419
0.0385285,0.180897,-0.0437204,-0.0100037,0.14164,0.0795357,9.81,0.18057,-0.140936,-0.184099,-0.160955,43.4504570980651,82.3572032379453,-49.0999198611564,93.2204016870119
0.0385051,0.181194,-0.0435376,-0.0106017,0.152239,0.0846642,9.81,0.180525,-0.141211,-0.18399,-0.161088,43.0626422408901,80.4717346794288,-49.3104302473918,91.8746669403424
0.0385051,0.181194,-0.0435376,-0.0106017,0.152239,0.0846642,9.81,0.180601,-0.141234,-0.184064,-0.16125,42.6526790314741,78.5767283105854,-49.3415240447489,90.3437068246557
0.038481,0.18151,-0.0433437,-0.0112913,0.16091,0.0951886,9.81,0.180603,-0.141437,-0.184063,-0.161384,42.2967786686336,76.6180703231954,-49.1824516293334,88.5728135707001
0.038481,0.18151,-0.0433437,-0.0112913,0.16091,0.0951886,9.81,0.180633,-0.141549,-0.184028,-0.161564,42.0467354543751,74.5504878133177,-48.8473882191771,86.5217916966024
0.0384552,0.18184,-0.0431209,-0.012228,0.167948,0.111558,9.81,0.180633,-0.141733,-0.183904,-0.161707,41.9131882865015,72.3529068456803,-48.3871667450485,84.1879941445319
0.0384552,0.18184,-0.0431209,-0.012228,0.167948,0.111558,9.81,0.180586,-0.141879,-0.183904,-0.161707,41.8674092160593,70.0419918087571,-47.8840039174183,81.6117491386716
0.0384417,0.18201,-0.0429979,-0.0125086,0.170763,0.117033,9.81,0.180521,-0.142013,-0.183969,-0.16206,41.8232786979757,67.6563641374953,-47.4352996753712,78.8683634000032
