0.0618516,0.183825,0.079639,0.000868963,0.00056949,0.00188678,9.81,0.157436,-0.163884,-0.198127,-0.13386,-7.45732016207037,82.6046548390445,29.7933768496068,79.3242477076627
0.0618532,0.183828,0.0796462,0.000845312,0.000583212,0.00183356,9.81,0.157435,-0.163887,-0.198132,-0.133862,-12.7584487080586,89.9394717566284,35.7676373791802,84.0458552748516
0.0618532,0.183828,0.0796462,0.000845312,0.000583212,0.00183356,9.81,0.157435,-0.163887,-0.198132,-0.133862,-17.2780765622705,96.1219222709758,41.346535907281,87.9054921557344
0.0618536,0.183829,0.079648,0.000838668,0.000581201,0.00181466,9.81,0.157435,-0.163888,-0.198134,-0.133864,-20.7112472710921,100.704147173852,46.2230828102828,90.6147738738271
0.0618602,0.183857,0.0796545,0.00541119,0.0183734,0.00125239,9.81,0.157421,-0.163936,-0.198139,-0.133916,-22.8934186239926,103.430887928448,50.1945756170031,92.0253497850332
0.0618657,0.183882,0.0796525,0.00726583,0.0254695,-0.0024391,9.81,0.157421,-0.163935,-0.198139,-0.133915,-23.8128543190516,104.25945738185,53.1775607995865,92.1394306647042
0.0618657,0.183882,0.0796525,0.00726583,0.0254695,-0.0024391,9.81,0.157421,-0.163935,-0.198139,-0.133915,-23.5996304904378,103.344194192438,55.2109259998703,91.0970427992899
0.0618729,0.183915,0.079647,0.00911453,0.0324756,-0.00592327,9.81,0.15742,-0.163995,-0.19815,-0.133978,-22.4921077931798,100.991559611961,56.4275511399542,89.1412730854822
0.0618942,0.183998,0.079615,0.0136056,0.0450859,-0.0199716,9.81,0.157416,-0.164028,-0.198154,-0.134018,-20.7886955359736,97.5953549090646,57.0236919555819,86.5705331878598
0.0618942,0.183998,0.079615,0.0136056,0.0450859,-0.0199716,9.81,0.157416,-0.164028,-0.198154,-0.134018,-18.7909414525645,93.5637516006644,57.2162831165961,83.6882988835189
0.0619084,0.184049,0.079588,0.0159504,0.0507881,-0.0272811,9.81,0.157392,-0.164122,-0.198178,-0.134108,-16.7684241100402,89.2622545768,57.2018842660593,80.7603688916336
0.0619447,0.184165,0.0795067,0.0210848,0.0606779,-0.0450542,9.81,0.157386,-0.164168,-0.198185,-0.13417,-14.9203938428747,84.9678335614399,57.1317464044505,77.9852774813661
0.0619447,0.184165,0.0795067,0.0210848,0.0606779,-0.0450542,9.81,0.157386,-0.164168,-0.198185,-0.13417,-13.3556353152094,80.8479483589879,57.1071827771062,75.480267396693
0.061992,0.184298,0.0793882,0.0266129,0.068689,-0.0644822,9.81,0.157357,-0.164286,-0.198217,-0.134296,-12.121569492308,76.9727925578889,57.1487637212757,73.2895283883299
0.061992,0.184298,0.0793882,0.0266129,0.068689,-0.0644822,9.81,0.157356,-0.164288,-0.198215,-0.134297,-11.1839317075846,73.3245096982099,57.2523308737669,71.3944701798646
0.06202,0.18437,0.0793146,0.0294344,0.0720502,-0.0734796,9.81,0.157304,-0.164431,-0.198269,-0.134421,-10.4944941212673,69.8427698679366,57.3564714360025,69.7425869982007
0.0620851,0.184522,0.0791377,0.0354171,0.0773093,-0.0925448,9.81,0.157294,-0.164489,-0.198282,-0.134513,-9.98875114744674,66.4475741570027,57.3950988350778,68.2655525513349
0.0620851,0.184522,0.0791377,0.0354171,0.0773093,-0.0925448,9.81,0.157252,-0.164578,-0.198323,-0.134571,-9.59396967772349,63.0599008998133,57.3272872872645,66.8952859578347
0.0621222,0.184601,0.0790366,0.038411,0.0793756,-0.100882,9.81,0.157222,-0.164654,-0.198354,-0.134649,-9.2900107303739,59.6409301805875,57.0911986559449,65.5837410158946
