0.0420714,0.1692,0.00469447,0.00105787,0.00104524,-0.00347251,9.81,0.169535,-0.149222,-0.192366,-0.149249,32.9500204776953,69.9420975747204,9.47603949771749,88.8343966701144
0.0420723,0.169203,0.00469136,0.00105973,0.0010376,-0.00343426,9.81,0.169533,-0.149226,-0.192368,-0.149253,37.0577306221229,75.3833983750026,10.5737939311151,95.4296006762964
0.0420723,0.169203,0.00469136,0.00105973,0.0010376,-0.00343426,9.81,0.169533,-0.149226,-0.192368,-0.149253,41.0114816866915,79.8439243458172,11.8075648513769,100.981543993925
0.0420723,0.169203,0.00469136,0.00105973,0.0010376,-0.00343426,9.81,0.169533,-0.149226,-0.192368,-0.149253,44.6108571527136,82.9717418308483,13.1282810374326,105.104365277775
0.0420751,0.169214,0.00469136,0.00320104,0.0104574,0.000742216,9.81,0.169532,-0.149252,-0.192382,-0.149284,47.7177592973597,84.5699807500716,14.4830689036808,107.590196626331
0.0420751,0.169214,0.00469136,0.00320104,0.0104574,0.000742216,9.81,0.169532,-0.149252,-0.192369,-0.149285,50.2666189970974,84.6149065750355,15.8190699894653,108.426232210189
0.042079,0.169232,0.00468846,0.00522768,0.0175545,-0.00296325,9.81,0.169529,-0.149273,-0.192372,-0.149308,52.26889735756,83.2459319976496,17.0917291479083,107.779049956724
0.0420933,0.169285,0.00466418,0.00977079,0.0303891,-0.0148681,9.81,0.169513,-0.149325,-0.192382,-0.14936,53.7987168536405,80.7320620416114,18.2691770062007,105.953172285094
0.0420933,0.169285,0.00466418,0.00977079,0.0303891,-0.0148681,9.81,0.169519,-0.149326,-0.192382,-0.149361,54.9651126918011,77.4188163629884,19.3273551368292,103.325669658883
0.0421039,0.169321,0.00464277,0.012169,0.0364848,-0.0213586,9.81,0.169511,-0.14936,-0.192391,-0.149396,55.8895236386014,73.6724941342586,20.2536742963455,100.284876367005
0.0421335,0.16941,0.00457502,0.0175841,0.0471102,-0.0376438,9.81,0.169507,-0.149395,-0.192395,-0.149443,56.6770543306301,69.8290704006582,21.0421373938899,97.1711647687543
0.0421335,0.16941,0.00457502,0.0175841,0.0471102,-0.0376438,9.81,0.169507,-0.149395,-0.192414,-0.149481,57.3988571437137,66.1550014423533,21.6902836822347,94.2394737782969
0.0421747,0.169517,0.00447195,0.023512,0.0564112,-0.0594,9.81,0.169457,-0.149548,-0.192426,-0.149543,58.0815592817395,62.8276503213952,22.1967197859914,91.6420817374621
0.0421747,0.169517,0.00447195,0.023512,0.0564112,-0.0594,9.81,0.169457,-0.149548,-0.192447,-0.149586,58.7073796489214,59.9342456455642,22.5587702544279,89.4346113229214
0.0422286,0.169641,0.0043208,0.029837,0.0642976,-0.0847784,9.81,0.169414,-0.149672,-0.192467,-0.14966,59.2275496262588,57.4831385825908,22.7747113155302,87.596574033339
0.0422286,0.169641,0.0043208,0.029837,0.0642976,-0.0847784,9.81,0.169414,-0.149672,-0.19249,-0.149706,59.5754965324466,55.4275536717257,22.8449317456644,86.0617809855788
0.0422958,0.169777,0.00412155,0.0362916,0.0702453,-0.107721,9.81,0.169405,-0.149725,-0.192499,-0.149797,59.6875006440492,53.6880195187459,22.7760311291203,84.7477326362845
0.0422958,0.169777,0.00412155,0.0362916,0.0702453,-0.107721,9.81,0.169359,-0.149808,-0.192545,-0.14984,59.5176794259457,52.1745667125538,22.583152715737,83.5784030245793
0.0423763,0.169924,0.00387951,0.0427704,0.0750827,-0.130745,9.81,0.169349,-0.149868,-0.192556,-0.149945,59.0454079776577,50.8023317105014,22.287379638101,82.4981340923884
0.0423763,0.169924,0.00387951,0.0427704,0.0750827,-0.130745,9.81,0.169349,-0.149868,-0.192556,-0.149945,58.2800367769693,49.4982542235119,21.9159049411691,81.4721620778869
0.0424214,0.17,0.00374286,0.0459044,0.077148,-0.140354,9.81,0.169241,-0.15003,-0.192649,-0.150061,57.2557010929271,48.2025341375261,21.4965357867434,80.4797093525581
